customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
c389715f8b1f89ba6f0160230cfd95a7,87a7db17f4e44fceb48191d2e5612acf,55940,condado,PE
ec133927f79d0d8ae1936711d7b44dde,432c8bda4f47f4131605f8edbaf3c6fb,42850,dias d'avila,BA
b76f6b4b7545d1a23bfc4caece1d6ddc,75897dfb21f53272945a344799721579,12334,jacarei,SP
a5b427c689e1f8dabf0469b03d673f35,1f61ee96ec34ab3d759fd79b80e1dc90,70336,brasilia,DF
a92dcbd9afbc87cfcf0923eed2df56ab,f11bb9af7a588789e326ffbf6ad3f9ad,13218,jundiai,SP
56afdae0aca2a146c5c139fd1fbf0a63,968b624070feadc6205e18b1c6294671,5634,sao paulo,SP
ae0a9dcd50750841aa9a4f2d55d25bd1,84ad78a3fddb6419b2c861c3fe8b9846,56000,salgueiro,PE
7bffb08b36c8d94c9a3d1c6c3a3263ad,5e56701952734f813152333743780891,64028,teresina,PI
1bde0d4e3110504dff1154416342f246,f6d3570a6defa3ebd67df54f01a9b176,12400,pindamonhangaba,SP
bb289a608c37486d57ba8130910b5135,de77fdb5b021bf7600e50591f2834338,17209,jau,SP
ef63aab7b0308469304ec7adaa9ba482,e5778386b970ff1eda4936754219c1b6,23066,rio de janeiro,RJ
782814abe8d16073509294a1de1ffe0d,220c1e6683112e6fdc33ecf766135118,72150,brasilia,DF
f0d3477ffb762f6ca6c099d34ca9589b,9efc5de5edb5da69f84f523f88901332,5382,sao paulo,SP
19e7a88b34ef70d108e660c6eb33e82a,f329e0e1d8897ffa466a836ed216a23b,3884,sao paulo,SP
510781317f5881c0ce1d4506cb1185f9,2d49867bd13a372bea98277eb9c575b1,74020,goiania,GO
31b01af8b3ff7669130c48d6314da52b,1130878bf821f0b682431f513494c5f4,28625,nova friburgo,RJ
ea5a9cfca9c32849e101542a93f28fec,5a87cdfb4b05852cbb63bce4ee13636c,90620,porto alegre,RS
a7e1b44cb7bae930f068ee314e172ef9,4f928a6270233d6c7c4e73919fa12295,2020,sao paulo,SP
015c9c9ba7524dcb69a8a6d2f383db8c,51855c3f2ea880a51f27afc4b49f660a,13360,capivari,SP
f564a6977edca497bf999c9d025226df,5d23c71bf76c31367deeb350ec0ab6a4,2037,sao paulo,SP
6c82552a00f0aa4e44f4d14f483c27d9,c2ff93aae333fdc4b28c3862fb21d909,67120,ananindeua,PA
62184d518d7c467ac5c2e22757830a73,2ecaac127a1c8c8840e686d41acd43b1,89294,campo alegre,SC
4b3e7362d1817574e08899f1f72db97e,2cec43a244a9f58f29ddcd0a951dec3a,68552,redencao,PA
480e3e3698cb26e939392b45b126ea33,89fc1eef39a050d5bc14f78f424c4ba5,26313,queimados,RJ
3225c076223e4cf8512be1779e066df8,c28c2e63e85e56bd2c80ba1c844a4704,4459,sao paulo,SP
93f7211c2d0f7213bdc94f51f0d25cd7,8b4dbc06f4caccae42ee7da8edd22f77,37466,itamonte,MG
56d9806c89791bdb2c2a3158818c35e1,58bfe871a8bb3f05ff776d4cf08ce50e,9961,diadema,SP
758573835dc9cd119b2395c5cf9d4b76,4a686645041b9b707c2670d4ba1d1128,14955,borborema,SP
69f07139131eb94ecb8e5b5d601b1f7a,256f0918ebbc1e5cacee0fb6bac6e809,70673,brasilia,DF
85ffd918d7d043bc4aaec22621818908,67045ba793233569bed80ccf42e02070,83810,areia branca dos assis,PR
1b92d0389b1610552d686d9e9734af53,db45b48125b00cf0de06aa932e7c7bcc,13184,hortolandia,SP
b31b698d14f51b2226b2f5057f7dac85,823953587e12301d823518e6c83fa9ca,35460,brumadinho,MG
c9e3c1652de60db58877a8b77775ea4c,3f33aca1d4958e32fdf3408ff6f98c13,36120,matias barbosa,MG
359cb0d7499e2a6703e7e59a397e0101,fcbcb15babddb97030bfc22da7b211a9,13040,campinas,SP
80c6469c7aec5761a0a4805b335c321b,289818948c77115b5e3407608cd1c0fd,32013,contagem,MG
e33468eb1b5573fce44adf067714e3bb,68598b654c53799834f0abc847bd4a06,5797,sao paulo,SP
abcbd85506e144160bee308811967a35,d1e42b8f9befb604b34577479827d5e6,1313,sao paulo,SP
d4aa842316467bde3b41ece4b5698704,52ed57870beadf4e3f065252fc4fadcc,80430,curitiba,PR
a58272d18f96f43db0bdc49b07dab532,4197912ab45219b426014f2bbd935e1f,5348,sao paulo,SP
c5064807abdc55acd37860160154ed1a,f80125969d737b5ac29b614db66034b8,5135,sao paulo,SP
2cfd59e81258af0f2df1cc80b3e7b5ad,5be503e38e533742b939bdcb421ef385,6814,embu das artes,SP
1fe914be3f4027b4b54be92fdb3438f7,9f6aec2e1d2373c0533bb0302cb79c0e,21050,rio de janeiro,RJ
b3d94a7947f1b122459d6494760708e8,f0ac405c280fab1d087b8982e7801b54,13015,campinas,SP
d2aa6bef2582c7482ab992fa89f965bd,08b2a675de579ef181675f82c081fca6,13190,monte mor,SP
3e0e46689729c9a45b4677912c7e6f8c,c3ce0b0db12a858a11240ee907987299,5088,sao paulo,SP
186225e3a0cbe611c2f5a992977ea60d,5c2a86ff1847474432466ffdd1ee72ac,52130,recife,PE
af1e1f0117711e14bddc1714670dfa27,994b8e9d3f2b93b7e5e6217f7424e0c8,62010,sobral,CE
6171dd1dd0b622320f004748186502f9,b744823d1257c2772b688d040b34423f,13273,valinhos,SP
386b33ae40dc4d773f4682a20df4f133,edfe46388531fd922ae5176d9711ad50,5570,sao paulo,SP
258c3964a2e0d3864dff03d262ca5d35,b2edbb3c03cf8fe95dc45c4eab14361f,38061,uberaba,MG
20dbe594cf931ca16ea3b7a86e2a5ce2,7bd213a052e3d279734fa17e9564f047,14810,araraquara,SP
e1b7d36c6112647b0f4e0c3bd46085bd,0ce90ebb62619ade569740d7d7e7d623,12405,pindamonhangaba,SP
97300bfd9a30cf2f2ec1046a2abc1f2b,d876db981e46dbc9a9fbe25942d4564a,13276,valinhos,SP
9eb9aee89944d31410282c1437ea8c63,0cafb3b42a6959363663032efe813ef2,9850,sao bernardo do campo,SP
c4c4d26a00f19c91e319f41dd10170e9,1fcc793560d2d5f8b2ecf1229b215305,13580,ribeirao bonito,SP
4ca1d0f03c42b8043a581ec340e6f054,b475546afc39784498abaeaf2270d5af,22793,rio de janeiro,RJ
9e649fae70694846548fe4210fc9df64,8328cb38e3e0196af84cf05240a90051,5816,sao paulo,SP
8207d1e4a52163b3351a281e7f553fa4,cc322ae9014999dc30336550a8076689,30390,belo horizonte,MG
f3a76cb53cef80f2754593b264a19a09,4b576fe19e3e63ec2ca76f484c390b09,8613,suzano,SP
fb52eb341179dfe943f35912b96505e8,abbbc29d7ef71aed05639fb309cc2a1a,33600,pedro leopoldo,MG
fba9df63f86cae646f8d1a1f8c6bb85c,1f875cf1c019a2c1c29d14fa0602d793,24220,niteroi,RJ
f29399e2ba4959552fe86d37c46bb8ea,e72c6b15cf8eeca01a5874dedbdec41c,80240,curitiba,PR
98f485515e575607a8003b17e91990bd,c7b4fb0959a97e7033ff9bef3b1e2ba9,27521,resende,RJ
44b360a2edd1cd9ecab51f5988ddf028,3abbdb572309e93105f0ca0238df5f2c,91060,porto alegre,RS
25bc0175958db929618e5672430dbddb,53c5d1c21059d7f777804da0d7263c69,5820,sao paulo,SP
1674724f5fe22d2cf3420bb5f2511c9a,fa094305fdb6062436c99adba7d53dde,74455,goiania,GO
dae84c4a5990d4a1f794e7dad8a5a0f9,e58f68be7db0566c2110d014e632d2c2,89820,xanxere,SC
e9c876f6cb2bd5ab9a8ff7b30eaf6a83,23e3f0103c70d5713a091b27c4bb8c39,88104,sao jose,SC
085e2dbcdbd3235701eec1d6fac9de31,4b06f98695c793ce71d05705b3cd982c,9895,sao bernardo do campo,SP
cb1d1ff0489e8f800375a08a8b8fd92b,33f86281d5203b278e32070d4a02592e,36900,manhuacu,MG
46e69377adf8857c9ce9c568ba073b06,04120e49b42d9188cee40d96521d9893,12286,cacapava,SP
09ca1779c44a99be8f22fb0acfd3eefd,924a005e5a757eebb101239222d99467,27175,pirai,RJ
81560dabd08967005f9b50922e5fc6af,5756ddc3a91220a5a56cfebead9fa9a5,3421,sao paulo,SP
a712b74fe3bf857d1776297eba15c10d,b643c19d91a65d73f94ba8e037668986,22040,rio de janeiro,RJ
fd53396e81cfe5bb3ec963ed87b6b2fd,72be3a78045f3253d500f3f90418e6d2,22753,rio de janeiro,RJ
d767edd8ea7aa3c642c69f22481c4f61,469950bc72f937ed66694bbbc264adb9,23050,rio de janeiro,RJ
395c44bf285c05b0139dc04884c393e9,8e360eee126b3355dbe942a211621f63,25675,petropolis,RJ
d8df48f69b225702b91075434cebbf5c,c7c19110042036e6266adc998cbf1289,62580,acarau,CE
ab23bc8d29aaf7a3978d8e819817575b,2e61eefc516ee26837d29fd3d76530fa,14600,sao joaquim da barra,SP
01a672f8689f3c466770ff1883deabe5,6e2fa574b5d96d05551f67cff12f7a54,4821,sao paulo,SP
61e8ef5eb679581a2df4e1fee6018e84,0ed9c3e3cb1b7bcdae018435500e0db0,1453,sao paulo,SP
bbf5e98dabf1bdac752afc68f8032bda,13aba123512eef450a11646c572fccca,29949,sao mateus,ES
4bb18efca428af4eea2d3c7bc8c6596e,527c6fbbe85cdf78ff1645e0a71e266f,3563,sao paulo,SP
aa2ec7384c816e5766350628002e4f43,eaf28e2a9e480045288eb9019c5ba909,54410,jaboatao dos guararapes,PE
d4326e5beb8116efdcdc71e8299a7476,4959bd250fc12ae68ecc707331565abf,4905,sao paulo,SP
5370c3ce53eff7fb75bdcf32a9c5d6ab,0deda029d1441fc004d8a5cb7bbfeea2,9780,sao bernardo do campo,SP
23304f69dac259edcc18688d38ab9250,535d35b2288cbdeb6a7ba74ca2173213,20940,rio de janeiro,RJ
c09801227c7f48130b33a8ddb9d91660,882023c0b40dc2130beea608b1196262,13219,jundiai,SP
6c57ef77cab6ab22eccd69f110983ecc,65932ef783cb237677e354d01292c9eb,5145,sao paulo,SP
450f484b0a3d89d8728a50225c34cda2,fab35b614a719919f0b94a9f5ba0ee4b,23017,rio de janeiro,RJ
9edc52a63f14b6e1d5377cdd3a5b5f6d,c1bde6763b9bddba67ab058777cbeff5,8240,sao paulo,SP
d6303f0e40b15317d394f57e76fe782c,b8c0e5c60a5d7cc003fa4ce10b9f52a5,38414,uberlandia,MG
6fb5180858ba58d6a2fdc535e5b3de88,e58987f06269ac19e9659064ca7b9956,2179,sao paulo,SP
f98fcdb5744e97037986b4c982b142fa,2fa63db193ecb500d4058cae36026f8f,58840,pombal,PB
04ce89d665a380f14ab7dabb784ef293,627aa63b0566ed147902c17120483893,1516,sao paulo,SP
2b7c32503d83bc41dd123370fe5d81dc,564cb124d13d16afc61936ea12a17c33,9619,sao bernardo do campo,SP
bda345090d1226af66db42a1a81ceb5a,f292bb213af6a3a5046c535db18287d1,18208,itapetininga,SP
d8d5514df601db9674d6629aa69987c0,3f75097158fca0329354ccb3d7435913,78050,cuiaba,MT
8eb70e6a3cafa3996513b3b3add195fc,6e095a91288b1e81172763e2668379a5,12221,sao jose dos campos,SP
50ab684580c7135a279c5039cab44356,c658495c41a24ef33a852db6840738a1,84265,telemaco borba,PR
2709855b67ea20424f0c32198ed417c9,138cee18e373b1b43fde2f69aa9df3d1,20540,rio de janeiro,RJ
038c6e4806a9d19fe170feae7825c2d6,048df8b25dc48e1554eccde119d6cecd,78455,lucas do rio verde,MT
f177b2508711da0962ee0ba42abb040a,656fc3eb02fda05a8a2b60bf8826f8eb,70764,brasilia,DF
e5b5cca1233647157ad0336d76996bab,cd44ea2fe8283f4748c87f7d52e38278,18120,mairinque,SP
04a7e8450417e9af0756e051e17e221e,60ba6c553aff4ebee7abb97bab9fe91c,9581,sao caetano do sul,SP
e9cae96616b553c873ab3bafb1dd13a6,c0cb44d9dc78e3069553377ffaffc05e,15620,macedonia,SP
0447df4fd1c1f9c602bf25ae24c494f0,37d96e337d68c6e37e9612dcd39f5de6,22220,rio de janeiro,RJ
e0d3f99b39016b5bcfffd7f8d96296b9,730ff61903f1749ff095369529ede5f5,15600,fernandopolis,SP
136d3cfd01d32911a7fe50d5d965f1e8,eafc4c1c33aeabdd114b45efd7cd31fa,7042,guarulhos,SP
66efaafadbb076805d213efd26ae7faa,2e7c9e1f1d86b290483b5493046f22d7,3080,sao paulo,SP
a191dfc729f180264941a4368d69bf44,983a8046e2c04b5b3afb5ff0faf19c29,28016,campos dos goytacazes,RJ
fa2f27ff8c51f5aba5c31e878af932eb,8492c2c6148ac3449374058371dc78c6,22750,rio de janeiro,RJ
0b70134d7e2d9773897833e933c6ec5b,93360190b9375a40b65720ee99387a4a,87005,maringa,PR
24d27d857775354d2ef3c83e95be2935,71f9d647cd3876fd59aa40c74c81e972,7122,guarulhos,SP
b6b23dc32bc247d86e733510cb38b276,8ef82f1a85231cf0d5e57d1668c76bd1,80020,curitiba,PR
560a8e01b6209b466db525b3f3bfbae2,3fed19e15a61d255abd1b1ddd4c16c2a,58013,joao pessoa,PB
ce44006c34eee6e18fca84d926452692,03d7f509533270423718902aef9d1ede,12350,igarata,SP
0e441d1c0e13a5d13c44cba925564538,1f8e9d1e0aa35dd2eeac2417526445e2,5366,sao paulo,SP
3afd83b96ff63cd65d69405b42b48738,a517874f10f122e5c8674bbc13a4268a,28027,campos dos goytacazes,RJ
68466ebea66e12e3c083349b1604aa5c,4b4de584cf541eb6964e96c110f5789a,18081,sorocaba,SP
48723bcc46fc991caa0480dea031d579,b9a3e762123608da3a0c4ba0748e5808,7032,guarulhos,SP
26edf51b99d1817a0d9890fc86cf8e63,966991f3fb9b67695c643670dafa8c7c,4513,sao paulo,SP
acac8132a5468cf70dd49fefca51bd85,97139a8bb175ff61d8c46574fd7a23da,59075,natal,RN
112a0336c86d903ae81179c5894232c2,318a99e46c2b01163c597b8c142bbbf0,39260,varzea da palma,MG
53b5ac878e3b5f8a94af4dfe5cf6e8b8,df4f88c4ab3f6fe820a10e07a84d7302,93334,novo hamburgo,RS
b3670b3da4ad23a4e0f9890e5b6cf737,e797417d02ed60178f1f955aa1921ffe,30662,belo horizonte,MG
0914b60c8996bf572f981782bd422b5d,cbc88cf4fa11399adeded875fd9af851,5013,sao paulo,SP
f3f86239cc639970d8a81f403e70ffcb,46096c74a26672fe76dfcaf234d00864,49032,aracaju,SE
656a9a2137ff69e7b9f566af06069db7,fa8d70c99f02e48610559ec7b8ccc8ad,89110,gaspar,SC
25cda56270516cd7d1e124054b7aa365,91b76ac6acd21fa56057dd0ca21caf31,50710,recife,PE
357d68b341e4f439ca00574b3288f931,48e57d4f0156fa9776721b687a75c29c,4576,sao paulo,SP
afbbb519a35f84ad208f8f04de698e41,f773067b7aa98b62b35fd5544491c3cd,41385,salvador,BA
04ba9496f04b0eaa070def5b5ab662ac,809ca96e9696b9be5f69cd7ae803049d,7500,santa isabel,SP
9169bbea0eeeabf67d6734d4883d672c,5f7cb02173e11652925d043e6f1093ea,25715,petropolis,RJ
9b5f918a0c218ab567798a49c4b604e8,e818c8b2e6e424d2ea096f4da494dd4f,25957,teresopolis,RJ
f23196bafc986b19ef1376642e907527,2fe30ce97e6095e24a1d9d4d08efc86b,30380,belo horizonte,MG
010ac941a52f7717d87471a7da831cd0,ed1e4450166afd6ca7af55f4c5019412,32670,betim,MG
3444b6df29161fdf7e00469f6f79693d,91687e2315fd578c976f37533a7d597a,4545,sao paulo,SP
a1306c28063b41c54726e91e24ffcb3a,c7cbfcb8dee7ddc7cae233ac314ca3c3,4403,sao paulo,SP
42f1c1df53d915805a195830bf82a1b9,2d41142e093ad573a73f96ae4e0f8ead,31170,belo horizonte,MG
c91bd6612a890b01e5321aff3a336791,08f7f41a13bdc1a2d999ba55b333672f,5857,sao paulo,SP
a0ccfa64a5bce9ae87d01f5804376915,7943a1e0ab1e19116a165c92dd02c37a,65268,cururupu,MA
04de67fa7a027d728d72f1666bdced68,6360a310e76374869840970850ea3135,48120,pojuca,BA
eea0eeb6fd2ff8de94fcf2211e61790a,89854e5e95fa219bf704afb678ffa2f8,75780,ipameri,GO
cad3755cd25620f59e9194b0dc9b7e95,86564b6b0ff7a5f68904368f4ec84f2a,8151,sao paulo,SP
bc0030a83d0030a9030331ae69ba97ff,1455867dac12a7a56e9f34f3648165e9,14055,ribeirao preto,SP
074de085ef6f81a46dd7118d6d8836f9,cfc348841bd34650bff82a216733ac6c,94810,alvorada,RS
03b5f0e2f1c1973f3320bb65f511d2cb,d88f4b2f9dca3a7a48d28829f0da52d1,36200,barbacena,MG
a85c4ce1598da0a210287d8af78326f8,7b086205e0980572490b511b015d82b7,9581,sao caetano do sul,SP
919f7e4b0905fe7efc81ebe88359031c,144fddb3cd5ed0e313d70eb0a8df5215,56180,cabrobo,PE
03fe220603b22a09e5114a70616b9c66,f923792a9b3154481124949cf5766406,22440,rio de janeiro,RJ
49dc3c4d79846f3a6b260f4614828195,924e12d85f9aaa1836dc75b9b47b1866,5304,sao paulo,SP
8f58d7c28536aa0c57af57516f3dad12,9c150639ee6d9fd3a4dcd6cd7730b188,37704,pocos de caldas,MG
2ecde8027255d1d2be3a6df838cded70,3c8f5ac25df2467f93f47c28b55750fa,7178,guarulhos,SP
d950a3cf4d3d4765ff33d20db0e0e6e3,13d814211325cdd62bad9837a797b089,6850,itapecerica da serra,SP
9095f6441702d4ec8d34061fbc1139cf,c483e0b0243e73dfc78759a461ae1a84,86079,londrina,PR
f893012567159718c349252b0ecc34d2,4cf34ffa8baeeb67f5aed8092cca8195,4648,sao paulo,SP
82d33a43eba91ff62c44064bcc348ff7,480c0c15046fa19e53cb3f1f71b9f678,35770,caetanopolis,MG
1e400ea0c7d20f16c2b9416d806fcdcf,ceeab4e8d40747cd863a7e360b25a52b,13219,jundiai,SP
a002b6265756c2bf5ba1f596ac8847b2,8da8e5f4165a7d5e1d0fb2b6061c415f,20720,rio de janeiro,RJ
643f08ce5391a352c4e91587fbcfa3f4,3f3b39ba608e727d5588f05425b3a500,4102,sao paulo,SP
94207055a592cc43b9e2be9e4ce6f05d,ea75450240e3714e93838db6db1d0410,3018,sao paulo,SP
55497a8f92fba80515d30d6f1b4eb9d8,47463eb4bfb39cf92bfdb49ec033aa08,42710,lauro de freitas,BA
a13cbaa8e1b1fffbfe0e01d938789f51,002aba8c1af80acacef6e011f9f23262,23860,mangaratiba,RJ
4b263f66d13a0347d9f6e052ce1997f6,d3af4720eb2bcc32b1b68bd2bf57613d,4321,sao paulo,SP
a307dfcb0925dc89d342bea28aff2058,bfabd561837fc8ae17420e8d97818ea6,75072,anapolis,GO
674db4844d0722cfcd381ba363b3541f,6bb95ec4293b3c03283e8b8bdde73cdc,37540,santa rita do sapucai,MG
968a67f39df931e3d773be73ea13e235,475cab480951109dec3ad6f770167fa5,6236,osasco,SP
34b96ddc78a964d1b51a2c91a3aa19b1,304c1acd37faf5d33c0e70dcf0022254,13050,campinas,SP
1831c50f1395542901d61a2f40c35aed,a5d23b3d4f382ce3fe254b10075ba07e,6182,osasco,SP
4a5a3ac487d4f2e8bbe182573395a3ec,acea597872fc3f407ede7c684918d57c,74970,aparecida de goiania,GO
926590482fd36ae22ba8bcc7a4bd720d,20086a3dd47c0d0c72fbe0da11012172,81280,curitiba,PR
369bcb82cdff39c928c145a9bcad9e29,65859c1624b7642ec285b4a71efd9506,12245,sao jose dos campos,SP
4ffa57c0ded9a23779c0fa34f6982c64,7e77955246dbdcc33cb611f6a519a336,60833,fortaleza,CE
2bd3ae402537c443ec6aab0feb74cd65,042b009cdd1ef1d0e9b74e35691cad8d,7142,guarulhos,SP
31875ae739e2b3c59cba1083bc1bab12,9a30af94c1865b7f9f0fcbc1fc46770b,25660,petropolis,RJ
09b753241ee4fa912911c1705f148863,b187159bc63f883bf4379572e94f20dd,11030,santos,SP
91737efb8ad05ff2cbb2636368f10a4d,695a55275fe6b007b1b6d782c3170530,5133,sao paulo,SP
3c72e14202808c9c147aeccaa0ce63f0,fb5ee0b8be260230de20a023911f7dc2,8270,sao paulo,SP
9a95d672b3ebf11420d104a1838e2788,c9c8c74d8dcfc0780d40a15dea13551b,30575,belo horizonte,MG
7911c4a4ae2d5749ce6f3e40fbdeb5e5,20802dd4d187913c6d5b2b8f605bb817,97800,sao luiz gonzaga,RS
56a3ee7d981e822f36b37b1426f256af,289676ac498b1c816bbfc0b3c2a890f2,22743,rio de janeiro,RJ
2885d1321f7811e7c2e04644eb2e0cdb,a80befbb85d4feb9c6c3bcd0d1c4904a,87013,maringa,PR
ec5b53e1170724ebbcf81489ca5f3add,7409e4524389838039b9d68924a597e0,4206,sao paulo,SP
cdf78a4b4403020ccadf1c716f28e89c,b4203bc4574a50b169b7bd6583aeaf50,36140,lima duarte,MG
cd083682e8c764991ab00ad9dc7748b8,8ca35d717618d907babff962da6c5484,13033,campinas,SP
ed38a61373fe3f09c5b76fff2c550312,146c7d9cf74b17f5da9b845626982aae,26250,nova iguacu,RJ
5f870c404cc888022b6366af6219fbb7,e427964e6f0dfbba41df5433279b4b66,30240,belo horizonte,MG
5f8fe568347c41b2b42b72d72ebe0d67,54875f4b4cc6b4c3b0608fbfd64c39a2,20780,rio de janeiro,RJ
3f2b5d8dc2d1ea6f3fe026509549773f,6ab4b267447ec31299594fecdf24e050,8420,sao paulo,SP
6b0d003dfb0131daeecea514f9d4f3ce,83ef1f252706449abbfaaaac01e61028,9780,sao bernardo do campo,SP
a8a1e913ee71a1b8dffb5fb431d3e2b8,fed0cba7953caa9084263997a2d6a0a2,19360,santo anastacio,SP
723b22c2412b366d01cdc84ee4295fc2,18d80539b48782943ec71ac9ce327aaf,37930,capitolio,MG
81f010586b721342420324aa202e0c87,399a40df315793549e5fa7cea5727074,4856,sao paulo,SP
285c88af7e1c25b0894b354f52f5da1f,174d114447c90f6f84758e75a1caa1ae,13212,jundiai,SP
74671791c2cc61942ae043b7da20b07c,698e6df3af8163cec0d3c134055e1fda,13842,mogi-guacu,SP
83e68f906d563e92e1c2f3773e4ffe75,cd8d93c72e95f185fcc268e4bb1dc5a1,6465,barueri,SP
25615f9f06be32ed26c7dc0f4baccee7,f3f9a4d3e6b3768160929fc82279a414,96508,cachoeira do sul,RS
2273ee5236daf024475caa061de5e4b6,51c6ebfcd979dd40427d9badb38885dd,24320,niteroi,RJ
40f2edefab04c428afda7406f7c5bd35,932a9ecff3ca5b01c3392a5005bc4ced,29820,agua doce do norte,ES
067c9951289da2e2468121aa6e46ec91,a9ede3b663d9ee53aa06865d90182af2,1217,sao paulo,SP
44a6739d3099d74270c8cb111143acf3,b45808c7d05673483b8a0fa206141cf4,27537,resende,RJ
beab9e3aec703ae980cfcab61b58a83a,a389cb2cf90568bd23689f6d20c3bbc2,23050,rio de janeiro,RJ
742b29eae357e8f8e7476d97d22c2460,4d395e48992475448a86af6f05250b3d,70760,brasilia,DF
eb49614e45790ac166f91bcbcc1a9014,e4085c584aacf816aeb1e82e24ebe1ab,69020,manaus,AM
119c2bef5f2a91310495d3c149912884,20bf08e3c5dc54e8aa7f4399acf66817,88790,laguna,SC
a3769a6e70dc4fa874b30d62d812942c,60fc4b9636e847212b8c69cc13f4da82,20260,rio de janeiro,RJ
b9fe4fe15370b83df77eeeeac27b3a1d,1e77ca4b55d1249c3c4f45b4e41b7767,28470,santo antonio de padua,RJ
21307401801cf2242315563c89d8b9fb,bfe8411cb6fed718c3879fac9847f23f,3375,sao paulo,SP
878ea9106a20b18fe743a63aabe69853,05e442cb93a23145b87b658840cea632,13188,hortolandia,SP
7b0b3ff8c45390829d0e80dcc2a0079b,bf6656ef50e6fd00e7517b01d615b4f3,29104,vila velha,ES
66bb855c7ef28a416ec9369dff7f44a8,5bbe5a6c5ff05e1cf15c17266e0c1a72,36320,prados,MG
b278ba8c68b29b49e4164e3b79182978,f3201e968a7ab367335f43807cd67576,2264,sao paulo,SP
9047078e540bb787e7b270d99d22bd13,3ee793b025a9f8aff7bc7b3236b97e9f,7176,guarulhos,SP
edc982d0c07e8652a9d589a8d88fdb7a,5ebe183df26c51bcfb30f709ea794080,30510,belo horizonte,MG
e291edf34157e0773966d8df69674414,1ae2ca057af5e68ed97bae308f089b16,49035,aracaju,SE
e028afd98183a3e4c189bc75e65d1b22,bb8e63a95169ec5b2d1bb40fbe22d3bc,13420,piracicaba,SP
20256d1b88643a4f8efaae9213d04da5,ce8ba371d325ce2856f4ef4c99737d7d,44002,feira de santana,BA
d33e520a99eb4cfc0d3ef2b6ff816174,7e42c7f898b0040e9736fc210f3cc30a,63870,boa viagem,CE
fbbdec535f37e396e4495ff3b139ad3e,b10199c01d6933cb94c126e0ade1b158,11612,sao sebastiao,SP
cd8297dac73c55a89cc61dddf4027a55,3a38d5fe04391bba71a05db868f1229a,38900,bambui,MG
b146418b266bce98daea96c80d24b0c8,fac47e35d4c69a17d559d5a5ad590091,3185,sao paulo,SP
c2d4ece79b2ae91bb5c600af6b6672a8,4605daf70e60b8d2c0f8608815b7bbae,4746,sao paulo,SP
943a02b9d5564146f21343b020bcb5de,b8ad4abdbbbb25a8106cf1fa49600053,4205,sao paulo,SP
7c5fd947724ac64e7da3c1c23dc613ea,d4d640721be2a077086041af8f9857d3,3325,sao paulo,SP
bbfec30263d2f8e19e695453564a007a,9ccd3694bf9d11a53846dcc5c105e7b6,5017,sao paulo,SP
3b3702fc4b46a726bdfd0b51733f6f69,04cc4b5d5509cedb9a9e98cb34417d56,5856,sao paulo,SP
f1b2e9e0835d494864e31b02de9d7bf1,5e5b70791cd0973f7c0190fc7b0834f3,5410,sao paulo,SP
8e8f17531981e12cd96f9795a5c1176f,43b08d281d4af0b878d09f942ed5978e,26010,nova iguacu,RJ
eb8251dd2b05fbe4a9b75bf108da9970,55dd84a1fa2885353474707ea7343a9f,2870,sao paulo,SP
eb40cea0854ef03e33b8d95642ffabf7,cc5ae8d06cdca41a323c283655e1b6f9,22021,rio de janeiro,RJ
8d2c23936bd043095fced5ced7fc3bc6,4388fb7d7e6d1b06402683cf1d1d7c80,13212,jundiai,SP
bfb2b8355e699b53e863e2a2181b4bff,503279f30dccc77b5d832f20bd485393,22230,rio de janeiro,RJ
1abaf0a998b6b5157867e2311edba42e,b7ad4199bc59eb9de334c49fc5b4ddd6,7162,guarulhos,SP
2d48f4b0f15931ea30ce7b0d4871dd4e,425ed4a176f663ea120b0ab10cda47c9,1333,sao paulo,SP
71a06801bc27c0d2314e8c7deab81adf,1e6b20395bc9690fe6735e6b6e0d2791,4835,sao paulo,SP
e1c4f1d74b30e5741ceee137c4bc9c96,9e1adc983327a21caf4994549a00fd3b,11015,santos,SP
61a3618acdd8ed6782365c61daa8c0da,a53c5bbb7be8b7a0f586d31c2bc499ef,13339,indaiatuba,SP
a7bd7bcfe3fa72f1c1a3565f7dde6ca2,b1a15c9e2d508753b52cf3d6eae74808,37815,santa cruz do prata,MG
f83433f8f184ba327ebc8f2d559553f4,89e86b0aa3c81c04fa88fa67030f1eae,65110,sao jose de ribamar,MA
3b06aeea8f6124ae0e66e6fd1fc97ade,0cb9be6e0e12afac27ace32e3be4051f,4516,sao paulo,SP
7bad53b812883912c72e7d9969efcdb7,6b79b3b1325f8f526302133cdcd3c0a0,27933,macae,RJ
e873ee667c51b3236ae273a6877461a5,2d8a81721a9fffc913004d564182f537,38360,capinopolis,MG
9a51942bc62ef2eb2ca56a830515154a,aa68438532ec59ddec97fa34b08d8e5e,85814,cascavel,PR
bca8bba0ea1eedec5c8490b408d6b97a,268a7f591b53e9d437da6fa851aecd9e,70673,brasilia,DF
0bc2b5ce8a4431c1888f01afcb9b3000,d9718ed52d1918815375e89fce46181e,13486,limeira,SP
f2ed9261ec0fab7ba0245fadee48d2d0,90e4e338fa77318ca2c8de514ca4ae5e,31615,belo horizonte,MG
